0.99999999999999989,0.23787201787653117,0.084541785603146805,0.46633183061217515,0.51241777082408135,0.12860473231082539,0.52931657986466396,0.41179188455063659,0.39529579159239092,0.33899239900029915,0.71405434429756875
0.2378720178765312,1.0,0.0068453067588368152,0.26132751411098126,0.38361231115236455,0.033450355075716774,0.41051005137677382,0.23384088585244847,-0.2274443326983181,0.45196731097350018,0.24050718398155882
0.084541785603146818,0.0068453067588368152,1.0,0.091420430968972413,0.12314452843963186,0.98862581199623445,0.082519953035868024,0.055284945257048718,0.046416569538182295,0.071007253269827181,0.041733030440330374
0.46633183061217515,0.26132751411098126,0.091420430968972427,1.0,0.56862310253962245,0.15176360077374565,0.47756445603148912,0.64312180540970565,0.049179017722568101,0.24007255620104753,0.4005070093341207
0.51241777082408135,0.38361231115236455,0.12314452843963186,0.56862310253962245,1.0,0.16042362006597877,0.80629314043441058,0.30604303521576803,-0.033543184181516986,0.52189439991760278,0.53827719334877588
0.12860473231082536,0.033450355075716774,0.98862581199623445,0.15176360077374568,0.16042362006597877,1.0,0.10721443500342215,0.10912463753312608,0.062908178049011165,0.082127640014035413,0.09177639733895257
0.52931657986466396,0.41051005137677382,0.082519953035868024,0.47756445603148906,0.80629314043441069,0.10721443500342215,0.99999999999999989,0.32691757222571705,-0.033671257686745101,0.41021820342971138,0.41248529707914566
0.41179188455063664,0.23384088585244844,0.055284945257048718,0.64312180540970565,0.30604303521576803,0.1091246375331261,0.32691757222571705,1.0,0.2183835480881805,0.024872629391498927,0.25743032812811906
0.39529579159239092,-0.22744433269831807,0.046416569538182302,0.049179017722568101,-0.033543184181516986,0.062908178049011165,-0.033671257686745101,0.2183835480881805,1.0,-0.15897766921195364,0.27668486505210699
0.33899239900029915,0.45196731097350018,0.071007253269827181,0.24007255620104753,0.52189439991760278,0.082127640014035427,0.41021820342971133,0.024872629391498927,-0.15897766921195364,0.99999999999999978,0.30924528028095699
0.71405434429756864,0.24050718398155885,0.041733030440330374,0.40050700933412064,0.53827719334877588,0.09177639733895257,0.41248529707914566,0.25743032812811906,0.27668486505210699,0.30924528028095699,1.0
